date,US1M,US3M,US6M,US1Y,US2Y,US3Y,US5Y,US7Y,US10Y,US20Y,US30Y,SMA_5,SMA_20,RSI_14,Signal,Position,Yield_Return,Strategy_Return,Cumulative_Yield,Cumulative_Strategy,Target,SMA_diff,pct_change,lag_1,lag_2,volatility_3d,momentum_3d,roc_5d,rolling_sharpe_5,z_score_10,volatility_band,momentum_z,roc_volatility,prob,Daily_Return,Cumulative_Return,Benchmark_CumReturn,MACD,BB_width,RSI_trend,PC1,PC2,PC3
2009-11-10,0.06,0.07,0.16,0.33,0.85,1.39,2.31,3.01,3.5,4.36,4.41,3.503,3.4136666666666664,52.742306421906825,0.5912581293542287,-1.0,-0.0056818181818182,-0.0056818181818182,86.20689655172313,969.4240621067668,0,0.7819625427866626,-0.0056818181818182,0.2864632422092774,0.3035075254659094,-0.9698984900670732,-0.6528439750178442,0.014873655242171643,0.05537617586323558,0.007860129485348876,-0.6326034101349074,-0.7410019391564162,-0.011841149908211755,0.4401502232719815,0.0056818181818182,1.5258865098490666,0.5751007243882659,0.9228782203782292,-0.7780753930960368,-0.04832491800823806,0.05999602483255367,1.4880821578231413,1.2546589736591927
2009-11-12,0.06,0.07,0.16,0.32,0.82,1.36,2.28,2.98,3.45,4.33,4.41,3.504,3.418333333333333,49.00658449660872,0.5912581293542287,0.0,-0.0142857142857142,-0.0142857142857142,84.97536945812709,955.575146933813,0,0.7488320463848274,-0.0142857142857142,0.2686715888012926,0.2857128925877699,-0.7109357230474029,-0.8513816848735428,-0.9117033064931087,-2.3700750353402675,-0.8223658947513804,-1.3792092085468786,0.017019179411668438,-0.24641603553010294,0.4366551130504851,-0.0,1.5258865098490666,0.5668849997541479,0.7742198372441929,-0.7780753930960368,-0.6539723831753986,-2.058753041895405,1.4785952217538185,1.7275594285538296
2009-11-13,0.05,0.06,0.17,0.32,0.82,1.34,2.28,2.97,3.43,4.29,4.36,3.494,3.422333333333333,47.555603268789234,0.5912581293542287,-1.0,-0.0057971014492753,-0.0057971014492753,84.48275862068867,950.0355808646316,0,0.6223337873960053,-0.0057971014492753,0.22419245528133083,0.2679182597096304,-0.7044473412650503,-0.8563128974722316,-1.0661328001156551,-3.891599145340259,-0.9154731659294687,-1.5500496971269775,0.10589819638930482,-0.20840622065007855,0.435424810171859,0.0057971014492753,1.5347322287467422,0.5635987099005006,0.6146551149948127,-0.7516230280593371,-1.072471002381724,-2.9376322167153104,1.4515613163552084,1.789354251704856
2009-11-16,0.05,0.07,0.17,0.31,0.78,1.28,2.19,2.87,3.33,4.18,4.26,3.486,3.426333333333333,41.01646820190588,0.5912581293542287,-1.0,-0.0291545189504373,-0.0291545189504373,82.01970443349657,922.337750518724,0,0.5139067082627278,-0.0291545189504373,0.20640080187334603,0.22343167751428178,0.3289071006142228,-1.6415779772592203,-1.6203776352779369,-2.1340765091967566,-1.7858491046027998,-0.7892154431855894,2.3961865369628628,-0.8286348330887007,0.44386534077333195,0.0291545189504373,1.5794766085935859,0.5471672606322645,0.3049294189750385,-0.5532796473187955,-1.8475589388251952,-3.488938405766711,0.15119056386886318,1.7523113510861463
2009-11-17,0.05,0.06,0.16,0.32,0.78,1.28,2.19,2.87,3.33,4.17,4.26,3.474,3.4293333333333336,41.01646820190588,0.5912581293542287,0.0,0.0,0.0,82.01970443349657,922.337750518724,1,0.37837285934612525,0.0,0.11744253483342207,0.20563704463614224,-0.3000024764335365,-1.1708670877891632,-1.4730457414080258,-1.7320374428813856,-1.3589072199011731,-0.6556574280724768,0.9697786356881457,-0.8380129390536767,0.46913531823484583,0.0,1.5794766085935859,0.5471672606322645,0.06037902716990849,-0.3997170385433827,-1.296188599015413,-2.8961557012804375,0.4734480868371686,1.3918716005751917
2009-11-18,0.04,0.04,0.15,0.29,0.77,1.27,2.21,2.9,3.36,4.21,4.29,3.46,3.433333333333333,43.70951691869639,0.5912581293542287,0.0,0.0090090090090089,0.0090090090090089,82.7586206896542,930.6470996224962,0,0.21573224064621072,0.0090090090090089,0.11744253483342207,0.11666388024544463,-0.15860251668994008,-0.6801646161408503,-1.0877529292228172,-0.9719808047348851,-0.8614108641827245,-0.2847345199269374,-0.11081727017004386,-0.7948351612062716,0.44327439624217113,0.0,1.5794766085935859,0.5520966954127353,-0.07653324708285142,-0.42074025108794244,-1.0172863492042268,-1.9939258339553676,0.3865069802185817,0.9713430967577653
2009-11-19,0.03,0.02,0.14,0.27,0.73,1.24,2.18,2.88,3.35,4.19,4.29,3.438,3.436,43.00467370648848,0.5912581293542287,0.0,-0.0029761904761904,-0.0029761904761904,82.51231527093499,927.8773165879054,1,-0.007145644238859174,-0.0029761904761904,0.14413001494539907,0.11666388024544463,-1.3110686208888658,0.22153960686915775,-0.7841311161092694,-0.7029535917342847,-0.7767514429597014,-0.32425433331774967,-0.9513457711112436,-0.5660445986054632,0.46419703923069067,-0.0,1.5794766085935859,0.5504535504859117,-0.19927067030695966,-0.315743526378255,-1.7383149103731084,-1.5869218643195435,1.0356747331347647,0.4621413336251941
2009-11-20,0.04,0.02,0.13,0.27,0.75,1.25,2.2,2.9,3.36,4.2,4.3,3.4170000000000003,3.441,43.97756249637604,-0.8240780436094737,0.0,0.0029850746268655,-0.0005,82.7586206896542,927.4133779296114,1,-0.24207098236095795,0.0029850746268655,0.13523418824140684,0.14335582956265372,-1.17965467941621,0.32405354405590664,-0.5476909286685392,-0.45639277228007896,-0.5501806234219007,-0.2620973193845334,-0.9675891213294389,-0.4166448345241116,0.4664493447194905,0.0,1.5794766085935859,0.5520966954127353,-0.27364509329685854,-0.22630309214791158,-0.36913632661898954,-1.1081959764928362,0.9508802715632015,-0.5604173813334552
2009-11-23,0.05,0.05,0.14,0.29,0.77,1.28,2.2,2.9,3.37,4.2,4.29,3.4,3.444333333333333,44.98881506566709,-0.8240780436094737,0.0,0.0029761904761904,0.0,83.0049261083734,927.4133779296114,0,-0.42579464422567803,0.0029761904761904,0.14413001494539907,0.13445851312358414,-1.4452414940478668,0.11811036667180695,0.3459927496760991,1.0404781239943117,-0.3159195351497876,-1.4655170456045317,-0.8133425196072024,0.06005423532308847,0.4417949358271242,0.0,1.5794766085935859,0.5537398403395589,-0.30928070501506477,-0.1798067538323696,-0.9804503353563281,-0.1412126141620305,1.6268369012175892,-1.1344037333079617
2009-11-24,0.06,0.05,0.14,0.28,0.73,1.22,2.15,2.82,3.32,4.16,4.25,3.3800000000000003,3.441666666666667,41.00341140283927,-0.8240780436094737,0.0,-0.0148367952522255,-0.0,81.77339901477735,927.4133779296114,0,-0.5824115363070823,-0.0148367952522255,0.15302584164939165,0.14335582956265372,-0.9230941387219704,-0.28919400854782923,-0.06790611836631093,-0.06894303439715997,-0.8148952209423244,-0.9287537781201873,-0.49784300859859615,-0.04836628197705435,0.44657285445947237,-0.0,1.5794766085935859,0.5455241157054409,-0.42173518431926343,-0.2035786667990345,-1.5210280662817401,-1.307960849223139,1.0654031417273961,-0.9234732678582991
2009-11-25,0.07,0.05,0.14,0.26,0.73,1.23,2.11,2.78,3.28,4.12,4.23,3.358,3.4396666666666667,38.095904710442674,-0.8240780436094737,0.0,-0.0120481927710843,-0.0,80.78817733990051,927.4133779296114,0,-0.7631233348625449,-0.0120481927710843,0.10854670812942947,0.15225314600172368,-0.5241024128049578,-0.7962773409135976,-0.6414516926536549,-1.0091709389772296,-1.2845219248187463,-1.0106769255670562,0.35683086879502046,-0.278984485562971,0.4421499905980559,-0.0,1.5794766085935859,0.5389515359981465,-0.5751645382408724,-0.02360098664402696,-2.709301511425431,-2.729641714920823,0.6592173334380915,-0.7304515239823455
2009-11-27,0.06,0.03,0.14,0.26,0.68,1.15,2.03,2.71,3.21,4.07,4.21,3.334,3.431666666666666,33.605059071496584,-0.8240780436094737,0.0,-0.021341463414634,-0.0,79.06403940886607,927.4133779296114,0,-0.9076927737069114,-0.021341463414634,0.07296340131345988,0.10776656380637467,0.2844043097208822,-1.6042427402966826,-1.1371242688257244,-1.3717238540459136,-1.7886049971779587,-0.7021368343929536,2.329437904635076,-0.6291362793491944,0.4448145093720101,-0.0,1.5794766085935859,0.5274495215103813,-0.8127361774580395,0.32175922445281824,-2.8623141139458927,-3.749141377689619,-0.3698607176544047,-0.5471282080435699
2009-11-30,0.08,0.06,0.15,0.27,0.67,1.12,2.01,2.69,3.21,4.07,4.2,3.312,3.422333333333333,33.605059071496584,-0.8240780436094737,0.0,0.0,0.0,79.06403940886607,927.4133779296114,1,-1.0221435794587077,0.0,0.010692614385513305,0.07217729805009562,-0.3687658741566199,-1.114538122670228,-1.2157363720624994,-1.5787261336362304,-1.4297578382907545,-0.7864588262479211,0.9702565368068673,-0.6279363977196781,0.47253899625578677,0.0,1.5794766085935859,0.5274495215103813,-0.9880186832049266,0.5111576991939065,-2.852046859944005,-3.6418101107786507,0.04177347757339842,-0.7554401442617974
2009-12-01,0.09,0.06,0.15,0.26,0.67,1.14,2.03,2.74,3.28,4.14,4.26,3.307,3.417333333333333,41.5905613024604,-0.8240780436094737,0.0,0.0218068535825544,0.0,80.78817733990051,927.4133779296114,1,-1.0221435794587077,0.0218068535825544,0.010692614385513305,0.009896082976607497,0.06084619288797999,0.016511732495653176,-0.721301364059378,-0.5250665600498503,-0.33487512543229936,0.004176236188122894,-0.774153179399564,-0.6234113898315953,0.4672031945304913,0.0,1.5794766085935859,0.5389515359981465,-0.9869964326133663,0.6084162692650117,-2.074955535911855,-1.8919316887558564,-0.24772341588782232,-1.1728066690745238
2009-12-02,0.08,0.05,0.15,0.28,0.72,1.19,2.09,2.8,3.32,4.14,4.26,3.306,3.414333333333333,45.61575673368026,-0.8240780436094737,0.0,0.0121951219512195,0.0,81.77339901477735,927.4133779296114,1,-1.0040723996031595,0.0121951219512195,0.07296340131345988,0.009896082976607497,-0.3418093290023486,1.186320305439803,0.014873655242171643,0.059818346655044895,0.2591696740450301,0.06192401522415834,-0.52682901878161,-0.011841149908211755,0.46702660294425813,0.0,1.5794766085935859,0.545524115705441,-0.9016432704660113,0.6278707413376332,-1.2995264277216643,-0.19957621864423392,-0.0541725856454717,-1.6906661027094707
2009-12-03,0.09,0.06,0.16,0.3,0.74,1.23,2.14,2.87,3.39,4.23,4.33,3.309,3.415666666666666,51.86704078596395,-0.8240780436094737,0.0,0.0210843373493976,0.0,83.49753694581182,927.4133779296114,1,-0.9890130830568686,0.0210843373493976,0.10854670812942947,0.07217729805009562,0.5864005889295975,1.9307439427679052,0.9393319196564194,0.7370101105693959,1.1655332219252794,0.12102016748540488,1.4321041202292,0.801241895626246,0.4721089829927741,0.0,1.5794766085935859,0.5570261301932063,-0.697403620957179,0.5513415492042375,-0.34413586614107583,1.8269603503749865,-0.6502689098355273,-2.175105003443224
2009-12-04,0.08,0.06,0.17,0.36,0.84,1.34,2.24,2.97,3.48,4.31,4.4,3.322,3.417666666666667,58.47588718803538,-0.8240780436094737,0.0,0.0265486725663717,0.0,85.7142857142847,927.4133779296114,0,-0.8896215938513707,0.0265486725663717,0.17081749505737645,0.10776656380637467,0.7951528649380705,2.098044725373005,2.333480959023685,2.9100649474359037,1.7079882954063077,-0.7572720589978599,2.7973796250088787,1.177205407806417,0.43892485827212957,0.0,1.5794766085935859,0.5718144345346189,-0.3664881743463517,0.38304589102366726,0.5224901804133999,4.0518216599359755,-0.3412388679667525,-2.6533464768347725
2009-12-07,0.07,0.04,0.16,0.32,0.78,1.26,2.19,2.92,3.44,4.29,4.4,3.33,3.4176666666666664,54.869937006477855,-0.8240780436094737,-1.0,-0.0114942528735632,-0.0,84.72906403940786,927.4133779296114,0,-0.8173368744291818,-0.0114942528735632,0.25087993539330783,0.1700477788798632,0.7642980356744338,1.2503843017675278,1.989983580685684,1.7480264389552922,1.109668649150429,-0.20929007595517682,0.5763784993934045,1.4529318439120906,0.4400965866250893,0.0114942528735632,1.5976315121406384,0.5652418548273245,-0.17317752374735235,0.14743679646253266,1.539434697095838,3.2173601325156023,-0.10551383650967312,-2.0883980883325317
2009-12-08,0.02,0.03,0.15,0.29,0.73,1.21,2.12,2.86,3.4,4.28,4.39,3.333,3.414,51.45299029477763,-0.8240780436094737,0.0,-0.0116279069767442,-0.0,83.74384236453103,927.4133779296114,1,-0.7570996082440302,-0.0116279069767442,0.21529662857733822,0.25012362683149086,0.34799126185114027,0.11721126371449395,1.0233735800577095,0.7977270419658687,0.6840833625770191,0.12056392110657273,-0.7084330133743653,0.8749664295259129,0.46610508879578416,-0.0,1.5976315121406384,0.55866927512003,-0.08987986889094425,-0.06886674019563307,0.9389711474141461,1.4157350547326317,0.1806938145448649,-1.3828298781225579
2009-12-09,0.01,0.03,0.14,0.31,0.76,1.23,2.15,2.89,3.45,4.31,4.41,3.346,3.409333333333333,55.207902926136256,-0.8240780436094737,0.0,0.0147058823529413,0.0,84.97536945812709,927.4133779296114,1,-0.5974708528533693,0.0147058823529413,0.17971332176136864,0.21453436107521182,-0.17337183104243165,-0.2777739664973476,1.0942520888298868,0.8401307670562419,0.9639027910336198,0.14433353028133047,-1.0517204048446693,0.9480040711934958,0.4677810428270071,0.0,1.5976315121406384,0.5668849997541482,0.0676398448123881,-0.2103902573174565,0.696784652489314,1.436194899460007,0.5026969384794768,-1.2038917834695377
2009-12-10,0.01,0.02,0.15,0.32,0.78,1.26,2.19,2.95,3.49,4.37,4.5,3.367,3.409333333333333,58.00622041549409,-0.8240780436094737,0.0,0.0115942028985507,0.0,85.96059113300393,927.4133779296114,1,-0.40772346437013446,0.0115942028985507,0.22419245528133083,0.17894509531893277,-0.16897166408657982,0.512691108704788,0.8280201039626619,0.6934979026335962,1.0640558854023596,-0.004940155238205824,-0.2545617546584923,0.6605773703913955,0.4600238446506647,0.0,1.5976315121406384,0.5734575794614427,0.26358633244699486,-0.23353576125837738,1.2382765596552465,1.6920430311804293,0.46873231729794085,-1.0607018134908899
2009-12-11,0.01,0.03,0.16,0.35,0.83,1.3,2.26,3.02,3.55,4.39,4.49,3.401,3.413,61.85569325488871,-0.8240780436094737,0.0,0.0171919770773638,0.0,87.43842364531918,927.4133779296114,1,-0.13364390322768488,0.0171919770773638,0.2597757620973004,0.22343167751428178,0.07597912406856044,1.5225620744010293,0.5693554146714037,0.5673793197527472,1.2940569033450493,-0.299469378087795,1.1626404692780916,0.3784946932501015,0.46808364308798095,0.0,1.5976315121406384,0.5833164490223844,0.5232648891328524,-0.008071217096539018,0.7633356705463563,1.9189278075933391,0.27550781785976614,-0.8928447310814498
2009-12-14,0.02,0.04,0.16,0.37,0.87,1.35,2.3,3.04,3.56,4.39,4.49,3.436,3.414,62.47312943954348,2.006594302317931,0.0,0.0028169014084507,0.0023169014084507,87.68472906403838,929.5621032911528,1,0.17356615431659886,0.0028169014084507,0.3131507223212544,0.2590209432705608,-0.4474174543444466,1.1049423177567341,0.9764666068104771,1.1369898731728598,1.23712291615127,-0.614964228129317,0.5612320523075407,0.5384235665131542,0.46351717647548085,0.0,1.5976315121406384,0.584959593949208,0.7402701021471714,0.23500535194526634,0.8764438090504267,2.695999422576697,0.6853617249090507,0.8046299846442755
2009-12-15,0.02,0.05,0.17,0.41,0.88,1.38,2.35,3.08,3.6,4.42,4.52,3.468,3.420333333333333,64.91923966812845,2.006594302317931,0.0,0.0112359550561798,0.0112359550561798,88.66995073891522,940.00662130566,1,0.40547962912944924,0.0112359550561798,0.322046549025247,0.31240484190497897,-0.4631888392761009,1.092467468641993,1.63638333827892,3.9451697950675513,1.3835270243270563,-1.349644020892213,0.7094937975473697,0.41868043384128567,0.46975900921347835,0.0,1.5976315121406384,0.5915321736565026,0.9751567358820256,0.5374852899123231,1.5761796117539504,4.382087429452438,1.0223572571520871,0.6029280592812347
2009-12-16,0.02,0.04,0.17,0.38,0.85,1.36,2.35,3.09,3.61,4.42,4.52,3.497,3.425666666666667,65.52426272966412,0.5912581293542287,0.0,0.0027777777777777,0.0027777777777777,88.91625615763442,942.6177508092868,0,0.6193219240867398,0.0027777777777777,0.3576298558412166,0.32130215834404896,-1.0977547982250537,0.5934774972819377,1.2932812894044723,2.7387664524029294,1.289764341372211,-1.2555329364373282,-0.03474192722864645,0.37781617574884363,0.44183081591085455,0.0,1.5976315121406384,0.5931753185833262,1.1675883130031057,0.7882183669746489,2.2945087874918837,3.518543755749743,1.3446227844433358,0.43532024439422695
2009-12-17,0.01,0.04,0.15,0.35,0.77,1.27,2.24,2.97,3.5,4.31,4.42,3.508,3.425666666666667,54.40833455079674,0.5912581293542287,0.0,-0.0304709141274237,-0.0304709141274237,86.20689655172313,913.8953262693916,1,0.7187134132922453,-0.0304709141274237,0.3665256825452088,0.356891424100328,0.11967634276835254,-0.55883334194011,0.09385836759639493,0.11776247422448749,-0.0435478728446798,0.17467919361266232,-0.7149460757807592,0.05939729361327488,0.47350550397430763,-0.0,1.5976315121406384,0.5751007243882664,1.1094126450648891,0.8229962026791169,2.3423627328018237,0.9196371491060032,0.1647068896493989,1.4700195295524106
2009-12-18,0.01,0.05,0.16,0.36,0.82,1.32,2.3,3.04,3.55,4.36,4.46,3.515,3.425,57.9041230770296,2.006594302317931,0.0,0.0142857142857142,0.0142857142857142,87.43842364531918,926.950973787526,1,0.7879862694051774,0.0142857142857142,0.2686715888012926,0.3657887405393976,0.25393793786843266,-0.457615226993077,0.014873655242171643,0.06024835107428464,0.4867579792362134,0.10294664247604657,-0.9864394587419016,-0.011841149908211755,0.47047607748364345,0.0,1.5976315121406384,0.5833164490223844,1.142424285194597,0.8979362061361857,2.1955625568031447,1.2782311821915,0.08734093035059297,2.257348612618728
2009-12-21,0.01,0.08,0.17,0.4,0.89,1.42,2.43,3.18,3.69,4.47,4.56,3.54,3.4290000000000003,65.80928238311206,2.006594302317931,0.0,0.0394366197183098,0.0394366197183098,90.88669950738807,963.5067868383014,1,0.9777336578884076,0.0394366197183098,0.3131507223212544,0.2679182597096304,1.8677947124601073,0.7730134739513551,1.0214850034194745,0.5909627250016174,1.6064029790427854,0.9653060918108156,0.44406906209151603,1.2283258808121156,0.4721695893381511,0.0,1.5976315121406384,0.6063204779979151,1.4078666098316284,1.2322705708312471,1.8273545426974747,3.5381935176492654,-1.2535968151696033,1.8141567097340836
2009-12-22,0.01,0.08,0.18,0.41,0.95,1.48,2.49,3.24,3.76,4.52,4.6,3.576,3.436333333333333,68.94907061014374,2.006594302317931,0.0,0.018970189701897,0.018970189701897,92.61083743842256,981.7846933636894,1,1.2367539024845782,0.018970189701897,0.43769229617714794,0.31240484190497897,1.361490611066042,2.552413641532514,1.2400143046477083,0.6905557712273752,1.7571967208098376,1.0263653280081502,3.7065688487220743,1.5287910480055946,0.47641790465211187,0.0,1.5976315121406384,0.6178224924856804,1.7268825561024712,1.6635861998472063,1.613592606538137,4.663779860133222,-1.5563351266033663,1.6177789952194273
2009-12-23,0.01,0.07,0.17,0.41,0.96,1.51,2.51,3.26,3.77,4.54,4.61,3.608000000000001,3.444666666666667,69.38164483708765,0.5912581293542287,0.0,0.002659574468085,0.002659574468085,92.85714285714177,984.3958228673162,1,1.450596197441877,0.002659574468085,0.4999630831050945,0.4369672720519556,0.8496652637877966,2.1320528700453694,1.2366205632366194,0.6886857132832686,1.455433829647642,1.0272073591226378,2.300946569381295,1.5249528818545477,0.47380629848891964,0.0,1.5976315121406384,0.619465637412504,1.9766607362620672,1.947934150258854,1.1926964152160262,4.130647955391658,-1.0379004629171162,1.2689184832932001
2009-12-24,0.02,0.05,0.18,0.43,1.0,1.56,2.57,3.32,3.82,4.6,4.68,3.641000000000001,3.4553333333333334,71.51817275599254,-0.8240780436094737,0.0,0.0132625994694959,-0.0005,94.0886699507378,983.9036249558824,1,1.652391039162145,0.0132625994694959,0.5088589098090871,0.4992484871254438,-0.3026111765146908,1.219175239491458,2.5351629911621454,2.459239422155942,1.454915189101096,-0.403075075638652,0.973361910073878,1.6533360390449825,0.46913417619034814,0.0,1.5976315121406384,0.6276813620466221,2.2410635896741358,2.1744537213850923,0.8381547773056235,4.808372756135666,0.4299419478647426,0.4594763137159911
2009-12-28,0.03,0.11,0.2,0.47,1.09,1.63,2.62,3.34,3.85,4.61,4.69,3.671,3.4686666666666666,72.74696246084922,-0.8240780436094737,0.0,0.0078534031413612,0.0,94.82758620689545,983.9036249558824,0,1.8029842046250217,0.0078534031413612,0.5533380433290489,0.5081458035645138,-0.7920129238888719,0.8336241520400615,2.344366439323136,2.174540692394447,1.3131950007126552,-0.32155850201163966,0.2928982504013519,1.606557031819734,0.44241340741318175,0.0,1.5976315121406384,0.632610796827093,2.478052751845041,2.1822904319459218,0.7611181818836775,4.412081897954692,0.7599708331845241,0.8301684476351423
2009-12-29,0.02,0.1,0.2,0.47,1.09,1.64,2.62,3.33,3.82,4.57,4.64,3.697,3.4816666666666665,69.51708566363055,0.5912581293542287,0.0,-0.0077922077922079,-0.0,94.0886699507378,983.9036249558824,0,1.9204468736860758,-0.0077922077922079,0.5800255234410263,0.5526323857598624,-0.5660555661777846,0.46925896171565634,0.9860217309904701,1.3014916904257783,0.9100888446493524,-0.7853259010931807,-0.3724254084713186,0.4748158695891987,0.4407035948496162,-0.0,1.5976315121406384,0.6276813620466221,2.5832873276647885,1.9701555765892673,1.0244295047065635,2.9560716227017454,0.9716408399746873,2.309511369091933
2009-12-30,0.02,0.05,0.19,0.45,1.08,1.65,2.61,3.34,3.8,4.54,4.61,3.717,3.4973333333333327,67.36960856641227,0.5912581293542287,0.0,-0.0052356020942407,-0.0,93.59605911329938,983.9036249558824,1,1.9596010967064292,-0.0052356020942407,0.5533380433290489,0.5793243350770718,-0.9194334528742634,-0.16221675485087894,0.30812540642966796,0.49665877259975566,0.6380294399647143,-0.9560357563416824,-0.8822509747927916,0.11421078871911515,0.4698090561300553,-0.0,1.5976315121406384,0.624395072192975,2.602025436613708,1.7728541984735542,0.8319054298991732,1.752192128485506,1.3114568182621713,2.736016577896444
2009-12-31,0.04,0.06,0.2,0.47,1.14,1.7,2.69,3.39,3.85,4.58,4.63,3.741,3.5146666666666664,69.87507000070215,2.006594302317931,0.0,0.0131578947368422,0.0126578947368422,94.82758620689545,996.3577734717716,0,2.0198383628915813,0.0131578947368422,0.5355463899210641,0.5526323857598624,-0.6859102632705371,0.016511732495653176,0.5998214454092708,0.8209220502290961,0.8191599107957913,-0.8030356830588659,-0.774153179399564,0.27695994168417803,0.44167945913666096,0.0,1.5976315121406384,0.6326107968270932,2.678287325967832,1.6513725787333946,0.6985885936190734,2.4290347188458687,1.1341963292805104,3.384923383334468
2010-01-04,0.05,0.08,0.18,0.45,1.09,1.66,2.65,3.36,3.85,4.6,4.65,3.776,3.531,69.87507000070215,0.5912581293542287,0.0,0.0,0.0,94.82758620689545,996.3577734717716,0,2.1885027082100064,0.0,0.5800255234410263,0.5348377528817229,-1.0289518507511513,0.2846044635154566,0.2313579322968145,0.38071383359709127,0.7381916392129062,-0.9551783735453353,-0.5841236490737626,0.08129039303309997,0.44383283899024895,0.0,1.5976315121406384,0.6326107968270932,2.709102046270546,1.5853163244805701,0.5071031628228605,1.8473412870784127,1.3917299833770391,2.8382122277005823
2010-01-05,0.03,0.07,0.17,0.41,1.01,1.57,2.56,3.28,3.77,4.54,4.59,3.798,3.5450000000000004,61.160853855505366,0.5912581293542287,0.0,-0.0207792207792207,-0.0207792207792207,92.85714285714177,975.6542353217088,1,2.260787427632192,-0.0207792207792207,0.5800255234410263,0.5793243350770718,-0.3446647050437684,-0.252992012897935,-0.5579193756487295,-0.5698236304448823,-0.4173287344654644,-0.5432715510272086,-0.6418197460172296,-0.35676296143156433,0.4715192351876766,-0.0,1.5976315121406384,0.6194656374125043,2.560524322709857,1.5103560089460861,0.06657410091721323,0.16459911304037175,0.8832028890930256,3.342281300822452
2010-01-06,0.03,0.06,0.15,0.4,1.01,1.6,2.6,3.33,3.85,4.63,4.7,3.814,3.561333333333333,65.7595080306294,2.006594302317931,0.0,0.0212201591511935,0.0212201591511935,94.82758620689545,996.3577734717716,0,2.2577755643229422,0.0212201591511935,0.5088589098090871,0.5793243350770718,0.01026576615761299,0.016511732495653176,0.2313579322968145,0.23531769701804023,0.9026555806785734,-0.0730667855456951,-0.774153179399564,0.1610194963798669,0.44154933192172885,0.0,1.5976315121406384,0.6326107968270932,2.5599592022352042,1.4126523034412743,-0.16384219237118147,1.8902017877466442,0.5626391889692707,3.6332308507679008
2010-01-07,0.02,0.05,0.16,0.4,1.03,1.62,2.62,3.33,3.85,4.62,4.69,3.823,3.5773333333333333,65.7595080306294,0.5912581293542287,0.0,0.0,0.0,94.82758620689545,996.3577734717716,0,2.194526434828526,0.0,0.5800255234410263,0.5081458035645138,0.01026576615761299,0.016511732495653176,0.3775797685530259,0.3607408501580338,0.765218877018304,-0.11871941451948247,-0.774153179399564,0.27086291276445534,0.4406840376336678,0.0,1.5976315121406384,0.6326107968270932,2.531930289466749,1.1387342899081192,-0.3989565221671426,1.7061816197780522,0.7151973303977719,2.7667963584582083
2010-01-08,0.02,0.05,0.15,0.37,0.96,1.56,2.57,3.31,3.83,4.61,4.7,3.829,3.5943333333333336,63.57692889908949,0.5912581293542287,0.0,-0.0051948051948051,-0.0051948051948051,94.334975369457,991.181888934256,1,2.0951349456230193,-0.0051948051948051,0.5800255234410263,0.5793243350770718,-0.6758174088035883,0.5598084075596611,-0.12832460248055158,-0.06945411532592964,0.08738549479277972,-0.22601490217280626,-0.7561978262893703,-0.11703933718047835,0.4664655962774426,-0.0,1.5976315121406384,0.629324506973446,2.4468449476778975,0.8743964643634123,0.23873689032433879,1.1284305465208282,1.1287405427753983,2.7730580863966363
2010-01-11,0.01,0.04,0.13,0.35,0.95,1.55,2.58,3.32,3.85,4.64,4.74,3.832,3.6133333333333337,64.83388614041013,0.5912581293542287,0.0,0.0052219321148825,0.0052219321148825,94.82758620689545,996.3577734717716,0,1.9505655067786458,0.0052219321148825,0.5622338700330415,0.5793243350770718,-1.3801180827280237,0.016511732495653176,0.014873655242171643,0.058198864109105235,0.6172385859974729,-0.1954054310428449,-0.774153179399564,-0.011841149908211755,0.4438009022548234,0.0,1.5976315121406384,0.6326107968270932,2.389744170274803,0.6514844609809212,0.0896880457925292,1.199859324610431,1.4982930538848547,2.625594416596852
2010-01-12,0.02,0.05,0.14,0.34,0.92,1.5,2.49,3.22,3.74,4.52,4.62,3.821,3.631,53.83063935592544,0.5912581293542287,0.0,-0.0285714285714285,-0.0285714285714285,92.11822660098414,967.8904085154354,1,1.6915452621824911,-0.0285714285714285,0.5800255234410263,0.5615297021989323,-0.12229892863249227,-0.9588351555954457,-0.20448176607048885,-0.10206126296902338,-1.7336296775002773,0.13205891064473763,1.037866711714862,-0.2057804259600817,0.4721806794902551,-0.0,1.5976315121406384,0.6145362026320335,2.12213824329602,0.4490998446595977,-1.1580674521062186,-0.7032470564869611,0.49294759239579844,2.7571026102628617
2010-01-13,0.02,0.06,0.15,0.37,0.97,1.54,2.55,3.28,3.8,4.6,4.71,3.819,3.6506666666666665,58.016113710940566,2.006594302317931,0.0,0.0160427807486629,0.0160427807486629,93.59605911329938,983.4180621279824,0,1.495774147080737,0.0160427807486629,0.48217142969711013,0.5793243350770718,0.35526877158560255,-0.2508810175032106,-0.34312198906464614,-0.23103565349835004,-0.35821282560090506,-0.048111173227097445,-0.6592698332913681,-0.301427319103824,0.4437797282677381,0.0,1.5976315121406384,0.6243950721929751,1.9974546300044553,0.2438315603601497,-1.279624688518854,0.06427500342775304,0.616170755399567,3.1753957128550176
